Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,S&P-Price,S&P-Open,S&P-High,S&P-Low,NASDAQ-Price,NASDAQ-Open,NASDAQ-High,NASDAQ-Low,DOW-Price,DOW-Open,DOW-High,DOW-Low,GOLD-Price,GOLD-Open,GOLD-High,GOLD-Low,OIL-Price,OIL-Open,OIL-High,OIL-Low,Month,Day,Year
2022-03-03,43925.19531,44021.57813,41914.75,42451.78906,42451.78906,24967782593.0,2950.156738,2964.67334,2797.319336,2834.468994,2834.468994,13091199728,0.132998,0.133649,0.12781,0.12961,0.12961,518193386,4363.50,4401.30,4416.80,4345.60,13537.94,13837.59,13837.59,13472.64,33794.66,33972.87,34179.07,33641.53,1935.90,1931.70,1944.60,1923.10,107.67,111.33,116.57,106.43,3,3,2022
2022-03-04,42458.14063,42479.61328,38805.84766,39137.60547,39137.60547,28516271427.0,2834.987305,2835.17627,2587.748291,2617.156006,2617.156006,14496939024,0.129631,0.129856,0.121544,0.122591,0.122591,650665594,4328.90,4342.10,4342.10,4285.00,13313.44,13455.23,13486.71,13224.98,33614.80,33655.43,33655.43,33254.12,1966.60,1938.50,1974.90,1931.50,115.68,107.96,116.02,107.25,3,4,2022
2022-03-05,39148.44922,39566.33594,38777.03516,39400.58594,39400.58594,16975917450.0,2618.473633,2679.102539,2596.98999,2664.831055,2664.831055,8072368396,0.122614,0.125375,0.121572,0.124996,0.124996,334091552,4328.90,4342.10,4342.10,4285.00,13313.44,13455.23,13486.71,13224.98,33614.80,33655.43,33655.43,33254.12,1966.60,1938.50,1974.90,1931.50,115.68,107.96,116.02,107.25,3,5,2022
2022-03-06,39404.19922,39640.17578,38211.64844,38419.98438,38419.98438,19745229902.0,2664.943604,2673.637207,2555.037354,2555.037354,2555.037354,8872976607,0.125025,0.125611,0.120384,0.120766,0.120766,400458464,4328.90,4342.10,4342.10,4285.00,13313.44,13455.23,13486.71,13224.98,33614.80,33655.43,33655.43,33254.12,1966.60,1938.50,1974.90,1931.50,115.68,107.96,116.02,107.25,3,6,2022
2022-03-07,38429.30469,39430.22656,37260.20313,38062.03906,38062.03906,28546143503.0,2555.297607,2639.943115,2455.59375,2497.77124,2497.77124,14594098731,0.120769,0.122563,0.115015,0.117105,0.117105,513014829,4201.10,4327.00,4327.00,4199.90,12830.96,13328.36,13353.28,12828.02,32817.38,33579.75,33579.75,32806.15,1995.90,1978.50,2007.50,1964.20,119.4,121.33,130.5,115.54,3,7,2022
2022-03-08,38059.90234,39304.44141,37957.38672,38737.26953,38737.26953,25776583476.0,2497.721436,2618.166016,2489.755127,2576.747559,2576.747559,13922922903,0.117106,0.119724,0.115838,0.117029,0.117029,491414294,4170.70,4202.70,4276.90,4157.90,12795.55,12800.04,13159.44,12670.08,32632.64,32885.17,33402.98,32578.73,2043.30,2001.00,2078.80,1985.80,123.7,120.67,129.44,117.07,3,8,2022
2022-03-09,38742.81641,42465.67188,38706.09375,41982.92578,41982.92578,32284121034.0,2577.165283,2761.796387,2573.655273,2729.783447,2729.783447,14173665398,0.117047,0.123734,0.116766,0.121588,0.121588,519157507,4277.90,4223.10,4299.40,4223.10,13255.55,13113.70,13301.16,13039.79,33286.25,32860.42,33457.28,32860.42,1988.20,2060.20,2068.50,1981.00,108.7,124.66,126.84,103.63,3,9,2022
2022-03-10,41974.07031,42004.72656,38832.94141,39437.46094,39437.46094,31078064711.0,2729.116455,2729.116455,2566.193115,2608.048584,2608.048584,13292477213,0.121572,0.121612,0.115532,0.116885,0.116885,513641345,4259.50,4252.60,4268.30,4209.80,13129.96,13098.35,13163.50,12946.28,33174.07,33106.77,33236.59,32819.76,2000.40,1992.80,2015.10,1975.00,106.02,110.41,114.88,105.53,3,10,2022
2022-03-11,39439.96875,40081.67969,38347.43359,38794.97266,38794.97266,26364890465.0,2608.27124,2664.558594,2534.688232,2559.562988,2559.562988,12382419582,0.116893,0.118293,0.11457,0.115602,0.115602,388727358,4204.30,4279.50,4291.00,4200.50,12843.81,13229.77,13239.35,12830.37,32944.19,33279.72,33515.61,32911.89,1985.00,2000.30,2004.00,1960.60,109.33,105.99,110.29,104.48,3,11,2022
2022-03-12,38794.46484,39308.59766,38772.53516,38904.01172,38904.01172,14616450657.0,2559.660645,2606.438721,2559.126953,2574.75415,2574.75415,6532996574,0.115608,0.117239,0.115132,0.115136,0.115136,235277001,4204.30,4279.50,4291.00,4200.50,12843.81,13229.77,13239.35,12830.37,32944.19,33279.72,33515.61,32911.89,1985.00,2000.30,2004.00,1960.60,109.33,105.99,110.29,104.48,3,12,2022
2022-03-13,38884.72656,39209.35156,37728.14453,37849.66406,37849.66406,17300745310.0,2573.488037,2594.549805,2503.885254,2518.94458,2518.94458,8632000379,0.11508,0.116231,0.110686,0.111608,0.111608,373430106,4204.30,4279.50,4291.00,4200.50,12843.81,13229.77,13239.35,12830.37,32944.19,33279.72,33515.61,32911.89,1985.00,2000.30,2004.00,1960.60,109.33,105.99,110.29,104.48,3,13,2022
2022-03-14,37846.31641,39742.5,37680.73438,39666.75391,39666.75391,24322159070.0,2518.486328,2604.034424,2505.299316,2590.696045,2590.696045,11244398839,0.111607,0.118967,0.110817,0.114048,0.114048,822092169,4173.10,4202.80,4247.60,4161.70,12581.22,12795.12,12918.01,12555.35,32945.24,33000.37,33395.59,32818.16,1960.80,1988.70,1994.80,1952.00,103.01,109.42,109.72,99.76,3,14,2022
2022-03-15,39664.25,39794.62891,38310.21094,39338.78516,39338.78516,23934000868.0,2590.668945,2662.32959,2515.765869,2620.149658,2620.149658,12861105614,0.114043,0.114213,0.110937,0.112784,0.112784,400614617,4262.40,4188.80,4271.10,4187.90,12948.62,12685.23,12973.88,12616.59,33544.34,32989.27,33620.84,32989.27,1929.70,1953.70,1956.90,1908.10,96.44,102.28,102.58,93.53,3,15,2022
2022-03-16,39335.57031,41465.45313,39022.34766,41143.92969,41143.92969,39616916192.0,2620.028564,2781.307129,2610.764404,2772.055664,2772.055664,17915109769,0.112779,0.116908,0.112364,0.116908,0.116908,537170937,4357.90,4288.10,4358.90,4252.00,13436.55,13119.36,13440.12,12992.20,34063.10,33653.93,34075.94,33391.24,1909.20,1920.10,1930.10,1895.20,95.04,95.23,99.22,94.07,3,16,2022
2022-03-17,41140.84375,41287.53516,40662.87109,40951.37891,40951.37891,22009601093.0,2771.964111,2826.160645,2751.560791,2814.854492,2814.854492,12685265194,0.116907,0.11871,0.116281,0.116502,0.116502,412838814,4411.70,4345.10,4412.70,4335.60,13614.78,13360.72,13620.80,13317.14,34480.76,33995.39,34483.92,33896.06,1943.20,1928.40,1951.00,1924.00,102.98,95.34,104.24,94.85,3,17,2022
2022-03-18,40944.83984,42195.74609,40302.39844,41801.15625,41801.15625,34421564942.0,2814.43457,2973.616211,2774.855713,2945.343018,2945.343018,15830879093,0.11649,0.119375,0.114568,0.119306,0.119306,410862503,4463.10,4407.30,4465.40,4390.60,13893.84,13564.63,13899.28,13528.06,34754.93,34466.72,34755.20,34279.83,1929.30,1943.90,1946.20,1918.00,104.7,103.62,106.28,102.3,3,18,2022
2022-03-19,41794.64844,42316.55469,41602.66797,42190.65234,42190.65234,19664853187.0,2944.72168,2979.987061,2910.802246,2946.25708,2946.25708,11576463120,0.119278,0.124573,0.11853,0.123569,0.123569,628081786,4463.10,4407.30,4465.40,4390.60,13893.84,13564.63,13899.28,13528.06,34754.93,34466.72,34755.20,34279.83,1929.30,1943.90,1946.20,1918.00,104.7,103.62,106.28,102.3,3,19,2022
2022-03-20,42191.40625,42241.16406,41004.75781,41247.82422,41247.82422,20127946682.0,2946.547607,2956.965576,2826.107422,2860.459229,2860.459229,12684727326,0.123579,0.123919,0.117991,0.119154,0.119154,428111799,4463.10,4407.30,4465.40,4390.60,13893.84,13564.63,13899.28,13528.06,34754.93,34466.72,34755.20,34279.83,1929.30,1943.90,1946.20,1918.00,104.7,103.62,106.28,102.3,3,20,2022
2022-03-21,41246.13281,41454.41016,40668.04297,41077.99609,41077.99609,24615543271.0,2860.103271,2954.556641,2838.250488,2897.976563,2897.976563,15206116098,0.119146,0.121332,0.118306,0.119339,0.119339,439486516,4461.20,4462.40,4481.80,4424.30,13838.46,13860.39,13945.81,13682.55,34552.99,34669.85,34808.28,34341.81,1929.50,1922.40,1941.80,1917.20,112.12,105.13,112.69,104.08,3,21,2022
2022-03-22,41074.10547,43124.70703,40948.28125,42358.80859,42358.80859,32004652376.0,2897.77417,3040.382813,2892.544434,2973.131104,2973.131104,16830539230,0.119333,0.12535,0.119014,0.122481,0.122481,610507111,4511.60,4469.10,4522.00,4469.10,14108.82,13866.43,14141.07,13857.29,34807.46,34583.24,34882.03,34583.24,1921.50,1936.10,1939.50,1909.80,111.76,112.9,115.01,109.3,3,22,2022
2022-03-23,42364.37891,42893.50781,41877.50781,42892.95703,42892.95703,25242943069.0,2973.14502,3036.752197,2933.306641,3031.067139,3031.067139,16008767658,0.122487,0.130713,0.121361,0.129727,0.129727,998922753,4456.20,4493.10,4501.10,4455.80,13922.60,13990.35,14152.14,13921.65,34358.50,34748.84,34748.84,34352.96,1937.30,1920.90,1948.80,1915.60,114.93,108.85,115.4,108.38,3,23,2022
2022-03-24,42886.65234,44131.85547,42726.16406,43960.93359,43960.93359,31042992291.0,3031.060791,3118.387695,3012.32666,3108.062012,3108.062012,18070503166,0.129722,0.140605,0.128455,0.13655,0.13655,2017926806,4520.20,4470.00,4520.60,4465.20,14191.84,14001.32,14193.55,13897.20,34707.94,34406.81,34713.56,34355.42,1962.20,1944.10,1967.20,1937.40,112.34,114.47,116.64,110.61,3,24,2022
2022-03-25,43964.54688,44999.49219,43706.28516,44348.73047,44348.73047,30574413034.0,3108.448975,3183.958008,3087.490723,3106.671387,3106.671387,17030503831,0.136603,0.137275,0.128782,0.131013,0.131013,882486375,4543.10,4522.90,4546.00,4501.10,14169.30,14194.72,14218.76,14010.79,34861.24,34702.39,34942.70,34631.52,1954.20,1957.80,1965.10,1942.60,113.9,111.75,114.12,108.68,3,25,2022
2022-03-26,44349.85938,44735.99609,44166.27344,44500.82813,44500.82813,16950455995.0,3106.405273,3146.825439,3091.825439,3143.178955,3143.178955,8876420740,0.13101,0.136495,0.129878,0.135868,0.135868,610401998,4543.10,4522.90,4546.00,4501.10,14169.30,14194.72,14218.76,14010.79,34861.24,34702.39,34942.70,34631.52,1954.20,1957.80,1965.10,1942.60,113.9,111.75,114.12,108.68,3,26,2022
2022-03-27,44505.35547,46827.54688,44437.29297,46820.49219,46820.49219,28160889722.0,3143.795654,3291.577637,3129.997803,3291.577637,3291.577637,13431866834,0.1359,0.144858,0.135703,0.144732,0.144732,1445019558,4543.10,4522.90,4546.00,4501.10,14169.30,14194.72,14218.76,14010.79,34861.24,34702.39,34942.70,34631.52,1954.20,1957.80,1965.10,1942.60,113.9,111.75,114.12,108.68,3,27,2022
2022-03-28,46821.85156,48086.83594,46690.20313,47128.00391,47128.00391,36362175703.0,3292.32251,3424.019287,3279.0271,3336.634521,3336.634521,20620450770,0.144725,0.152737,0.142457,0.142657,0.142657,1476875507,4575.50,4541.10,4575.60,4517.70,14354.90,14177.21,14356.00,14101.34,34955.89,34833.03,34957.93,34552.23,1939.80,1958.70,1959.80,1915.70,105.96,112.92,112.93,102.83,3,28,2022
2022-03-29,47100.4375,48022.28906,47100.4375,47465.73047,47465.73047,31397059069.0,3335.02124,3470.186279,3335.02124,3401.987793,3401.987793,19533323636,0.142557,0.148559,0.14129,0.14447,0.14447,961074557,4631.60,4602.90,4637.30,4589.70,14619.64,14500.39,14646.90,14419.40,35294.19,35114.35,35372.26,35030.07,1912.20,1922.40,1929.40,1888.30,104.24,103.47,107.84,98.44,3,29,2022
2022-03-30,47456.89844,47655.14844,46746.21094,47062.66406,47062.66406,29333883962.0,3401.526123,3435.286133,3349.237061,3385.157959,3385.157959,15302506131,0.144456,0.144997,0.13988,0.14321,0.14321,884305263,4602.40,4624.20,4627.80,4581.30,14442.27,14558.59,14609.25,14383.45,35228.81,35273.63,35361.36,35058.58,1939.00,1924.00,1943.40,1920.10,107.82,105.24,108.75,104.55,3,30,2022
2022-03-31,47062.14844,47512.02734,45390.53906,45538.67578,45538.67578,33327427106.0,3385.289307,3435.128418,3272.93457,3281.642822,3281.642822,17685495686,0.143184,0.14722,0.137172,0.137826,0.137826,1055136949,4530.40,4599.00,4603.10,4530.40,14220.52,14444.78,14456.74,14217.73,34678.35,35201.52,35201.52,34677.99,1954.00,1937.30,1955.00,1923.00,100.28,107.45,107.8,99.66,3,31,2022
2022-04-01,45554.16406,46616.24219,44403.14063,46281.64453,46281.64453,38162644287.0,3282.576172,3467.555908,3223.891357,3449.552246,3449.552246,20982988937,0.137922,0.142394,0.133209,0.141315,0.141315,877530017,4545.90,4540.30,4548.70,4507.60,14261.50,14269.53,14306.94,14131.81,34818.27,34740.89,34847.91,34538.25,1923.70,1942.40,1944.50,1921.40,99.27,101.23,101.75,97.78,4,1,2022
2022-04-02,46285.5,47028.28125,45782.51172,45868.94922,45868.94922,29336594194.0,3449.788574,3521.284668,3442.000244,3445.059326,3445.059326,23571556215,0.14131,0.144069,0.138882,0.138913,0.138913,682408266,4545.90,4540.30,4548.70,4507.60,14261.50,14269.53,14306.94,14131.81,34818.27,34740.89,34847.91,34538.25,1923.70,1942.40,1944.50,1921.40,99.27,101.23,101.75,97.78,4,2,2022
2022-04-03,45859.12891,47313.47656,45634.10547,46453.56641,46453.56641,25414397610.0,3444.810547,3573.960205,3421.259766,3522.833496,3522.833496,15333808649,0.138903,0.148558,0.137088,0.146453,0.146453,1047399132,4545.90,4540.30,4548.70,4507.60,14261.50,14269.53,14306.94,14131.81,34818.27,34740.89,34847.91,34538.25,1923.70,1942.40,1944.50,1921.40,99.27,101.23,101.75,97.78,4,3,2022
2022-04-04,46445.27344,46791.08984,45235.81641,46622.67578,46622.67578,32499785455.0,3522.36499,3535.148193,3422.000977,3521.241211,3521.241211,18209969743,0.146413,0.155312,0.142008,0.148591,0.148591,2253509569,4582.60,4548.00,4583.50,4539.20,14532.55,14304.35,14534.38,14286.45,34921.88,34799.98,34940.78,34615.38,1934.00,1927.10,1941.60,1918.20,103.28,98.95,103.94,98.05,4,4,2022
2022-04-05,46624.50781,47106.14063,45544.80859,45555.99219,45555.99219,29640604055.0,3521.239746,3546.706787,3410.547607,3411.79248,3411.79248,16681503199,0.148614,0.178045,0.147727,0.172907,0.172907,5230288678,4525.10,4572.40,4593.40,4514.20,14204.17,14490.26,14500.29,14169.12,34641.18,34876.33,35112.21,34566.04,1927.50,1937.30,1948.90,1920.90,101.96,103.66,105.59,99.88,4,5,2022
2022-04-06,45544.35547,45544.35547,43193.95313,43206.73828,43206.73828,39393395788.0,3411.672119,3411.672119,3171.205078,3171.691895,3171.691895,25632563639,0.172485,0.173497,0.143291,0.143417,0.143417,3729047979,4481.10,4494.20,4503.90,4450.00,13888.82,14002.58,14032.84,13788.90,34496.51,34520.34,34609.84,34277.17,1923.10,1927.60,1937.60,1916.20,96.23,101.24,104.02,95.73,4,6,2022
2022-04-07,43207.5,43860.69922,42899.90625,43503.84766,43503.84766,26101973106.0,3172.197266,3263.474609,3155.581055,3233.274658,3233.274658,16745496605,0.143432,0.148028,0.141312,0.146102,0.146102,1420790611,4500.20,4474.60,4521.20,4450.30,13897.30,13861.49,13978.25,13689.23,34583.57,34439.24,34705.83,34190.95,1937.80,1928.10,1941.70,1923.30,96.03,97.16,98.82,93.81,4,7,2022
2022-04-08,43505.13672,43903.01953,42183.28906,42287.66406,42287.66406,27215995394.0,3233.272461,3301.607422,3179.142334,3192.073975,3192.073975,17557050669,0.146106,0.152716,0.141608,0.142549,0.142549,1683800631,4488.30,4494.10,4520.40,4474.60,13711.00,13830.47,13866.06,13693.69,34721.12,34569.24,34908.46,34470.19,1945.60,1934.30,1952.20,1930.40,98.26,97.17,98.76,95.29,4,8,2022
2022-04-09,42282.07813,42786.81641,42183.25391,42782.13672,42782.13672,16050772496.0,3191.976074,3261.963135,3187.469238,3261.91626,3261.91626,9908112156,0.142544,0.144462,0.141416,0.144303,0.144303,523997409,4488.30,4494.10,4520.40,4474.60,13711.00,13830.47,13866.06,13693.69,34721.12,34569.24,34908.46,34470.19,1945.60,1934.30,1952.20,1930.40,98.26,97.17,98.76,95.29,4,9,2022
2022-04-10,42781.08984,43376.37891,42021.20703,42207.67188,42207.67188,17654475582.0,3261.291504,3303.003174,3211.866943,3211.866943,3211.866943,10427054790,0.144304,0.156972,0.143863,0.149535,0.149535,1931829669,4488.30,4494.10,4520.40,4474.60,13711.00,13830.47,13866.06,13693.69,34721.12,34569.24,34908.46,34470.19,1945.60,1934.30,1952.20,1930.40,98.26,97.17,98.76,95.29,4,10,2022
2022-04-11,42201.03906,42424.58984,39373.05859,39521.90234,39521.90234,33949912166.0,3209.576904,3214.461914,2962.756592,2981.052246,2981.052246,21891804831,0.149374,0.151292,0.133818,0.134654,0.134654,1515679359,4412.50,4462.60,4464.40,4408.40,13411.96,13547.29,13585.08,13401.39,34308.08,34630.27,34701.34,34272.29,1948.20,1949.60,1974.60,1942.90,94.29,98.4,98.52,92.93,4,11,2022
2022-04-12,39533.71484,40617.58594,39388.32813,40127.18359,40127.18359,30991500854.0,2981.420654,3077.452637,2957.872314,3030.376465,3030.376465,20235707410,0.134652,0.144122,0.134243,0.138076,0.138076,1214105682,4397.40,4437.60,4471.00,4381.30,13371.57,13584.69,13685.95,13317.74,34220.36,34412.51,34669.97,34102.81,1976.10,1957.40,1982.70,1953.00,100.6,95.17,101.35,94.84,4,12,2022
2022-04-13,40123.57031,41430.05469,39712.74609,41166.73047,41166.73047,27691105228.0,3029.87793,3123.575439,3006.481689,3118.344238,3118.344238,16088473629,0.13807,0.142608,0.137067,0.14008,0.14008,890728707,4446.60,4394.30,4453.90,4392.70,13643.59,13373.12,13679.43,13353.66,34564.59,34166.64,34598.36,34140.64,1984.70,1970.50,1985.80,1966.30,104.25,100.91,104.47,99.87,4,13,2022
2022-04-14,41160.21875,41451.48047,39695.74609,39935.51563,39935.51563,24342001973.0,3117.821777,3139.928711,2988.435303,3019.909424,3019.909424,15821419931,0.140053,0.146633,0.138101,0.14392,0.14392,1759067761,4392.60,4449.10,4460.50,4390.80,13351.08,13647.42,13662.93,13345.22,34451.23,34628.46,34889.17,34437.50,1974.90,1981.60,1984.00,1962.70,106.95,104.2,107.64,102.12,4,14,2022
2022-04-15,39939.40234,40617.72266,39866.83203,40553.46484,40553.46484,21756855753.0,3020.134521,3044.287354,3001.123291,3040.916504,3040.916504,11256651536,0.143917,0.149287,0.142767,0.146026,0.146026,1140382087,4392.60,4449.10,4460.50,4390.80,13351.08,13647.42,13662.93,13345.22,34451.23,34628.46,34889.17,34437.50,1974.90,1981.60,1984.00,1962.70,106.95,104.2,107.64,102.12,4,15,2022
2022-04-16,40552.31641,40633.67969,40078.42578,40424.48438,40424.48438,16833150693.0,3041.123291,3074.886963,3016.421143,3062.310303,3062.310303,8766710365,0.146017,0.147811,0.142093,0.143712,0.143712,584019179,4392.60,4449.10,4460.50,4390.80,13351.08,13647.42,13662.93,13345.22,34451.23,34628.46,34889.17,34437.50,1974.90,1981.60,1984.00,1962.70,106.95,104.2,107.64,102.12,4,16,2022
2022-04-17,40417.77734,40570.72656,39620.89453,39716.95313,39716.95313,19087633042.0,3061.881836,3075.775879,2989.043945,2993.40332,2993.40332,10463091281,0.143693,0.144709,0.138995,0.139459,0.139459,636442285,4392.60,4449.10,4460.50,4390.80,13351.08,13647.42,13662.93,13345.22,34451.23,34628.46,34889.17,34437.50,1974.90,1981.60,1984.00,1962.70,106.95,104.2,107.64,102.12,4,17,2022
2022-04-18,39721.20313,40986.32031,38696.19141,40826.21484,40826.21484,33705182072.0,2993.483887,3062.520996,2893.912842,3057.606689,3057.606689,18629381299,0.139471,0.140461,0.134384,0.140286,0.140286,909718484,4391.70,4385.60,4410.30,4370.30,13332.36,13319.39,13414.27,13222.03,34411.69,34411.49,34618.29,34279.08,1986.40,1978.50,2003.00,1974.40,108.21,107.03,109.81,106.0,4,18,2022
2022-04-19,40828.17578,41672.96094,40618.63281,41502.75,41502.75,25303206547.0,3057.570313,3125.084229,3035.535156,3104.106445,3104.106445,14156035096,0.140297,0.144141,0.1395,0.142665,0.142665,679511647,4462.20,4390.60,4471.00,4390.60,13619.66,13312.44,13643.97,13281.22,34911.20,34394.62,34983.11,34394.62,1959.00,1981.20,1985.10,1945.50,102.56,107.75,108.92,102.1,4,19,2022
2022-04-20,41501.74609,42126.30078,40961.09766,41374.37891,41374.37891,27819532341.0,3103.935059,3157.885742,3045.28833,3077.74585,3077.74585,15547362265,0.142677,0.146241,0.139595,0.140878,0.140878,1068542289,4459.40,4472.30,4488.30,4448.80,13453.07,13665.38,13678.55,13426.12,35160.79,34962.67,35315.40,34962.67,1955.60,1952.70,1960.90,1941.00,102.75,103.05,104.16,100.7,4,20,2022
2022-04-21,41371.51563,42893.58203,40063.82813,40527.36328,40527.36328,35372786395.0,3077.829346,3173.451416,2962.4104,2987.480713,2987.480713,20783591093,0.140868,0.142448,0.135255,0.136365,0.136365,740549793,4393.70,4489.20,4512.90,4384.50,13174.65,13623.70,13710.69,13140.83,34792.76,35258.80,35492.22,34723.82,1948.20,1960.00,1960.10,1938.00,103.79,102.5,105.42,102.01,4,21,2022
2022-04-22,40525.86328,40777.75781,39315.41797,39740.32031,39740.32031,28011716745.0,2986.938721,3024.854492,2942.358643,2964.835693,2964.835693,16782795477,0.136357,0.137908,0.134985,0.136395,0.136395,505251263,4271.80,4385.80,4385.80,4267.60,12839.29,13168.80,13212.60,12828.02,33811.40,34727.38,34727.38,33773.39,1934.30,1953.10,1957.80,1928.00,102.07,104.07,104.22,101.06,4,22,2022
2022-04-23,39738.72266,39935.85938,39352.20313,39486.73047,39486.73047,16138021249.0,2964.802246,2975.322754,2926.740234,2938.114014,2938.114014,9116955609,0.136387,0.136495,0.13381,0.134241,0.134241,349740069,4271.80,4385.80,4385.80,4267.60,12839.29,13168.80,13212.60,12828.02,33811.40,34727.38,34727.38,33773.39,1934.30,1953.10,1957.80,1928.00,102.07,104.07,104.22,101.06,4,23,2022
2022-04-24,39478.375,39845.92578,39233.53906,39469.29297,39469.29297,17964398167.0,2937.347168,2961.88208,2922.128662,2922.732666,2922.732666,9696829579,0.134202,0.13469,0.131502,0.131947,0.131947,436620221,4271.80,4385.80,4385.80,4267.60,12839.29,13168.80,13212.60,12828.02,33811.40,34727.38,34727.38,33773.39,1934.30,1953.10,1957.80,1928.00,102.07,104.07,104.22,101.06,4,24,2022
2022-04-25,39472.60547,40491.75391,38338.37891,40458.30859,40458.30859,35445730570.0,2922.990234,3018.415527,2804.50708,3009.393555,3009.393555,22332690614,0.131936,0.167735,0.123869,0.157959,0.157959,5177823685,4296.10,4255.30,4299.00,4200.80,13004.85,12749.17,13011.45,12722.59,34049.46,33731.65,34106.01,33323.37,1896.00,1931.90,1935.50,1891.80,98.54,101.38,101.55,95.28,4,25,2022
2022-04-26,40448.42188,40713.89063,37884.98438,38117.46094,38117.46094,34569088416.0,3008.946289,3026.415039,2786.253174,2808.29834,2808.29834,19052045399,0.157777,0.165278,0.137424,0.137767,0.137767,4529010503,4175.20,4278.10,4278.10,4175.00,12490.74,12918.04,12918.04,12490.74,33240.18,33907.49,33909.51,33230.95,1904.10,1899.80,1912.20,1896.30,101.7,98.64,102.78,97.06,4,26,2022
